time,VPC_continue_noiseless,VPC_rotX_noiseless,VPC_rotY_noiseless,VPC_rotX_Iz,VPC_rotY_Iz,VPC_rotX_Ix,VPC_rotY_Ix,VPC_rotX_IzIx,VPC_rotY_IzIx,OAT_noiseless,TACT_CSSz_none,TACT_CSSz_Iz,TACT_CSSz_Ix,TACT_CSSz_IzIx
0.55,0.8332485224886036,0.1927354373514087,0.19273543735140844,0.24961799082283737,0.2586776092526445,0.34840958234241565,0.3380879270503838,0.4081476221976966,0.40686396070122577,0.431830126983861,1.662130423715426,1.720225019986201,1.6904275263285453,1.7547276355893455
0.5775000000000001,0.9621532079909726,0.19273543735140844,0.1927354373514078,0.25270046905938504,0.2638538868953531,0.35657636632466944,0.343680483618306,0.41929810024743486,0.417519384058544,0.47624773624343514,1.5030731684525627,1.5307828914437478,1.5233215378902745,1.5631868175595396
0.6050000000000001,1.0950817959724177,0.1927354373514087,0.19273543735140855,0.25589547723797895,0.26931988040567173,0.3647040223118157,0.3489492580725423,0.43050067760994903,0.42811650890677705,0.5231253258492968,1.4245276913954712,1.4195293156466644,1.4322844653641087,1.44596320242858
0.6325000000000001,1.229295970567192,0.19273543735140816,0.1927354373514079,0.2592143312021082,0.2750738068876465,0.3727927839685125,0.353897435104139,0.44176544728180617,0.4386557339110305,0.5715638794038315,1.410611263695812,1.3754124790667626,1.403817697088569,1.393657926591274
0.6600000000000001,1.3618566448321998,0.19273543735140805,0.19273543735140855,0.2626679022274302,0.2811129157493798,0.38084288348175593,0.3585290297622296,0.4531019980863916,0.44913745468152894,0.6205659142531789,1.4414896152466719,1.3838428634929671,1.4216151510605617,1.3942530991421052
0.6875000000000001,1.4895857540191808,0.1927354373514083,0.19273543735140855,0.2662665708436096,0.2874335025234899,0.3888545515696557,0.36284887239607133,0.464519377309036,0.45956206379810255,0.6690788547261296,1.4948074294883111,1.4277895328187504,1.4679996711260668,1.4342203572769934
0.7150000000000001,1.6089663957355884,0.19273543735140855,0.19273543735140805,0.27002018181110493,0.2940309261981297,0.39682801749016655,0.3668625921489413,0.47602605504699164,0.469929950834492,0.7160545267201482,1.547675073302598,1.4893366319196295,1.5255724736969405,1.4998033107101456
0.7425,1.7159387822265422,0.1927354373514083,0.19273543735140844,0.2739380005982997,0.30089962998274417,0.4047635090497873,0.3705765990274036,0.487629890565127,0.4802415023824329,0.7605178537698739,1.5794530145471277,1.5518965499042108,1.5792085080992062,1.578586590374205
0.7700000000000001,1.8055346818607898,0.1927354373514087,0.19273543735140844,0.2780286717054871,0.30803316541589976,0.412661252612213,0.37399806456089035,0.4993381009411873,0.4904971020755634,0.8016346744800557,1.5751389013872896,1.6029067508654704,1.6182353882240947,1.6612149735268447
0.7975000000000001,1.871327889128214,0.19273543735140805,0.1927354373514087,0.28230017917924677,0.3154242197059006,0.4205214731069539,0.3771349010586267,0.5111572322738829,0.5006971306131199,0.8387675079002028,1.528688763758015,1.6364533781329362,1.638344713374904,1.742891542957445
0.8250000000000001,1.9049628139876842,0.1927354373514083,0.19273543735140816,0.28675980965344056,0.3230646461788097,0.4283443940379038,0.37999573946418114,0.5230931337126962,0.5108419657834611,0.871509902433548,1.4452975846663176,1.6550333928746155,1.6426296313838122,1.8241638494109818
0.8525000000000001,1.8970165422136418,0.19273543735140844,0.19273543735140844,0.2914141182413533,0.3309454976929215,0.4361302374918847,0.38258990580231433,0.5351509345504972,0.5209319824873783,0.8996944785896085,1.3416805235663969,1.6697057095983292,1.6411993279323074,1.9105375058920766
0.8800000000000001,1.8417073337924699,0.19273543735140844,0.19273543735140816,0.2962688975874957,0.33905706286382575,0.44387922414713277,0.38492739620857136,0.5473350245987845,0.5309675527612284,0.9233755146507987,1.2437792610938536,1.6982130857406812,1.6490617060639021,2.0103934717290897
0.9075000000000001,1.744549146741112,0.1927354373514083,0.19273543735140816,0.3013291503672857,0.3473889049299806,0.4515915732817649,0.3870188505293987,0.5596490380408797,0.5409490457998809,0.942791959849209,1.1819804174067,1.7611960210091016,1.6820998213114677,2.123883644982732
0.9350000000000002,1.623427056634313,0.1927354373514083,0.19273543735140805,0.30659906549847576,0.35592990307540223,0.4592675027821838,0.3888755244793388,0.572095840931054,0.5508768279794622,0.9583195275540503,1.1846782431348706,1.74613379734411,1.7485396859040225,2.0398242528059325
0.9625000000000001,1.4998461129797953,0.19273543735140816,0.1927354373514088,0.3120819982999616,0.36466829601372636,0.466907229151464,0.3905092603424546,0.5846775224775449,0.5607512628799349,0.9704205573406347,1.2716000273481887,1.6283230332215626,1.7972453503496089,1.892475636191206
0.9900000000000001,1.391216492472527,0.1927354373514083,0.19273543735140844,0.31778045480188066,0.3735917276264867,0.4745109675176827,0.3919324562072452,0.5973953902152189,0.570572711307477,0.9795982889906752,1.4485343839198823,1.5789915769116496,1.7730765762225336,1.798048933399764
1.0175,1.309174247338349,0.1927354373514088,0.19273543735140888,0.323696080376056,0.38268729443833116,0.482078931642224,0.3931580337281163,0.61024996913963,0.5803415313166929,0.9863592800527368,1.6926197223601167,1.5846818099278634,1.772823666710882,1.7528006833116032
1.0450000000000002,1.2606835265372316,0.1927354373514079,0.19273543735140836,0.32982965281829085,0.3919415947029771,0.48961133392802697,0.39419940441191903,0.6232410048388815,0.590058078232626,0.991185056650144,1.769052333872463,1.6287295478095807,1.8028552706179533,1.7474605819279394
1.0725000000000002,1.2493313921975393,0.19273543735140855,0.1927354373514086,0.33618107997424573,0.40134077886608266,0.4971083854278183,0.39507043443490286,0.6363674706235225,0.5997227046726122,0.9945123758730181,1.8450788666984,1.6927872597457585,1.849449881344486,1.7708048372098766
1.1,1.2762177973768545,0.1927354373514088,0.1927354373514081,0.34274940195939774,0.410870601165178,0.5045702958522768,0.39578540800384093,0.6496275786182346,0.6093357605679379,0.9967208130670914,1.8965714838270575,1.7590132970232875,1.8970774901458285,1.811398449063073
