time,VPC_optimized_xiR,OAT,TACT_CSSy,TACT_CSSz_corrected
0.0,1.0,0.9999999999999996,0.9999999999999996,1.0000000000000002
0.07853981633974483,0.6595069268671145,0.6411957044586096,0.655326062100454,0.4434587400525932
0.15707963267948966,0.47069084773989267,0.45241751227792276,0.524109252466807,0.39513470357828906
0.23561944901923448,0.40563732805937686,0.3832519867127279,0.5452413489857242,2.1458781735944266
0.3141592653589793,0.4115689431153374,0.4310024362308152,0.6589350719200348,61.75617491659643
0.39269908169872414,0.3806473153806456,0.6635750240209274,0.8122052764581985,7.694207778282899
0.47123889803846897,0.36426444369131306,1.2967716352221037,0.9621793609248557,9.809582774835599
0.5497787143782138,0.3561259062483713,2.9226455183014703,0.811695464371444,10.695201981085033
0.6283185307179586,0.3514084640147727,7.176168672341008,0.6303169469456175,113.02371327319601
0.7068583470577035,0.34860935338960564,18.793941699909194,0.5453298059440918,41.787268571246884
0.7853981633974483,0.34717254342968396,52.668737080009926,0.6045922451498955,9.420620817207991
0.8639379797371931,0.3476360237244716,161.63934834653693,0.8406221713982316,4.809896913143525
0.9424777960769379,0.3499784975425279,565.6119439941095,0.8253168423399223,3.623892003847927
1.0210176124166828,0.33449732336306387,2384.124102879096,0.6142498805189691,4.822206495577105
1.0995574287564276,0.3335568286224092,13001.694685668235,0.5363275359594386,5.967701438800016
1.1780972450961724,0.3394018048768798,101313.9894502854,0.542977634040515,7.685182653254167
1.2566370614359172,0.3469218799893708,1318814.8693492545,0.6181789410279316,10.028323427629838
1.335176877775662,0.35412250856111854,38174683.251794,0.7832065800065553,17.5044222162225
1.413716694115407,0.34893730372496307,4655975416.990136,0.9507732323958138,40.12984813250142
1.4922565104551517,0.3511210900557737,18377245580980.887,0.6790474803476985,71.38015513402283
1.5707963267948966,0.3544124765747304,inf,0.5610138316120986,161.83674488290694
