time,OAT_none,TACT_CSSy_none,TACT_CSSz_none,VPC_KUphases_continue_none,VPC_Rphases_rotX_none,VPC_Rphases_rotY_none,OAT_Iz,TACT_CSSy_Iz,TACT_CSSz_Iz,VPC_KUphases_continue_Iz,VPC_Rphases_rotX_Iz,VPC_Rphases_rotY_Iz,OAT_Iz2,TACT_CSSy_Iz2,TACT_CSSz_Iz2,VPC_KUphases_continue_Iz2,VPC_Rphases_rotX_Iz2,VPC_Rphases_rotY_Iz2
0.55,0.6456578048031623,0.5971517222857905,60.629697083556636,0.7942244826347473,0.5801810012205904,0.5801810012205905,0.7608341712107227,0.7806497494849678,39.74865849875782,0.9787224135609821,0.6436711641461947,0.6436794548885975,0.6711710202472672,0.6254604088099042,57.77466425635211,0.8338195516760611,0.5912693616492994,0.5912716583859553
0.5823529411764706,0.6891762858913502,0.609597041789847,442.23247271157436,0.9094069579592424,0.5801810012205907,0.5801810012205904,0.8166158812931721,0.8211148749176275,151.8663198658184,1.111684304811533,0.6458591716364109,0.6459386963593081,0.7178423789826307,0.6411041495540319,383.8692232838389,0.9560216314129708,0.5914671820395728,0.5914870642751191
0.6147058823529412,0.7483639959151751,0.6247407333162638,2601.0691999984847,1.069031033888759,0.5801810012205906,0.5801810012205904,0.8899240126124042,0.8683716479159064,3718.293863679736,1.2899264101577497,0.648072242637169,0.6483041136783214,0.7805423007695148,0.6596400346217001,3968.68131203407,1.1242818467812492,0.5916797525737791,0.5917320066678154
0.6470588235294118,0.8269074958798749,0.6419657295510813,179.24702342226513,1.2898139421549997,0.5801810012205906,0.5801810012205907,0.9849177553832641,0.9221156908968773,728.3930301780719,1.5296263781281445,0.6503228948508457,0.6507976172800349,0.862973341421005,0.6804205948428871,199.53527031310168,1.3557873115034684,0.5919167393554752,0.5920130017837737
0.6794117647058824,0.9296047243665271,0.6605171431716904,70.41256200147986,1.5965587425503496,0.5801810012205906,0.5801810012205906,1.107005467791734,0.981788311859325,154.25810570888956,1.854506126792294,0.6526237789368053,0.6534406611949061,0.9699268620319477,0.7026476883915105,75.38887659479998,1.6759613446325838,0.5921874435501856,0.5923361479454077
0.711764705882353,1.0627356982664011,0.6795175607651553,41.993113820724346,2.0269989191524025,0.5801810012205909,0.5801810012205907,1.2632635342583665,1.0465399569213352,75.4408544057521,2.3002283889358903,0.6549876100761142,0.6562541560820017,1.10763539225389,0.7253875134879142,44.28789662043273,2.1233507532865703,0.5925006616986888,0.5927070605961032
0.7441176470588236,1.2345768853752312,0.6980000013175366,30.45875829852595,2.640275281217165,0.5801810012205904,0.5801810012205904,1.4630181402462514,1.1152109220971207,49.67332335679763,2.922012694319568,0.6574270931685808,0.6592583843377066,1.284256648336463,0.7476044406802059,31.871333428191853,2.7581383240760755,0.5928645547599676,0.5931308146265664
0.7764705882352942,1.456122782209169,0.7149589091966219,24.825115788810983,3.5324468579326895,0.5801810012205902,0.5801810012205907,1.718662287952668,1.1863372250059716,38.288801277738436,3.808420660018645,0.65995484222591,0.6624729176000071,1.5105448813076168,0.7682142762810446,25.854559132738757,3.677635052324799,0.5932865277883335,0.5936118947260158
0.8088235294117648,1.7421103106935587,0.7294164955289006,21.918964745031584,4.866427852844023,0.5801810012205908,0.5801810012205906,2.046817012439157,1.2581881251874405,32.650461787485966,5.107646825382763,0.6625832946788078,0.6659165369654416,1.800791875438626,0.7861543500854935,22.759643110863397,5.045988634347399,0.5937731219460961,0.5941541543474407
0.8411764705882354,2.112492130081867,0.7404983223230498,20.567778797149163,6.933634651087445,0.5801810012205908,0.5801810012205906,2.4700034650278977,1.3288384857831874,29.96477227310614,7.080934159477519,0.6653246214658262,0.6696071562322866,2.1741608962772068,0.800464165184697,21.315313210948364,7.154879426295715,0.594329920339425,0.5947607837444837
0.873529411764706,2.594585804510622,0.7475090505796408,20.2996023845826,10.291560874508262,0.5801810012205906,0.5801810012205907,3.019085034385456,1.3962741299218824,29.172503114746913,10.219931110562339,0.668190633913556,0.6735617484787612,2.6566008309131566,0.8103671039099504,21.012112968797695,10.557641429904937,0.5949614689450148,0.5954342874032887
0.9058823529411766,3.2262577116649522,0.7499976713556857,20.963859684700484,16.10401567868482,0.5801810012205909,0.5801810012205905,3.736889795568562,1.4585223043498203,29.91220333816293,15.531503897627914,0.6711926885473926,0.677796276278772,3.2836290861801505,0.8153418397144514,21.685950317664638,16.39674358060965,0.5956712136719003,0.5961764710574183
0.9382352941176472,4.060720415578744,0.7478020309772055,20.314260575020153,27.10559088017265,0.5801810012205905,0.5801810012205909,4.683675602105074,1.5137936231045683,29.184303021813385,25.325950859655375,0.674341591085349,0.682325625850013,4.104435012770902,0.8151724566519635,21.026726033711533,27.316163152279206,0.5964614543782529,0.5969884383390063
0.9705882352941178,5.1738968533238054,0.7410652489452929,20.521804407052507,50.91335685884899,0.5801810012205906,0.580181001220591,5.945530017521891,1.5606179886794531,29.846690655279446,45.836076224067995,0.6776475009603016,0.6871635454198822,5.188023108910356,0.8099690832820602,21.267047913793597,50.51674067261277,0.5973333164382778,0.5978705969857715
1.0029411764705882,6.675959063082455,0.7302212161532946,21.795401129239288,115.29372753075603,0.5801810012205906,0.5801810012205902,7.647548875287931,1.5979562962647336,32.33107146968977,98.69592739144633,0.6811198377849463,0.6923225880837008,6.632561840439116,0.8001556282109098,22.629322534724906,111.2832443587571,0.5982867402295005,0.5988226743926035
1.035294117647059,8.729823755950463,0.7159516598044221,24.579914270831935,388.6338441484457,0.5801810012205904,0.5801810012205909,9.974987570677223,1.6252727673318994,37.55633324585912,303.03898976512124,0.6847671912154012,0.6978140594170751,8.579864264282648,0.7864268302398049,25.590887193424855,351.33092051786434,0.5993204886852808,0.5998437421689907
1.0676470588235296,11.581559842643406,0.6991219320856166,29.98180431329019,6277.361090268958,0.5801810012205904,0.5801810012205906,13.208079377123783,1.6425590120680722,47.88987171647993,3117.597657956889,0.6885972356811203,0.7036479700898846,11.23824826862295,0.769681888004517,31.341922976582396,3868.588602713248,0.6004321728305235,0.6009322492407818
1.1,15.611819596807228,0.6807056022003053,40.96538521636556,2166.7444230525157,0.5801810012205906,0.5801810012205908,17.78100227477858,1.6503088992242112,70.22140900812754,3046.107734723572,0.6926166514287782,0.7098329937133553,14.919371836436204,0.7509451951020607,43.09338545827521,3338.609067994062,0.6016182949892467,0.602086062917617
