time,VPC_Iz,cat_Iz,VPC_Iz2,cat_Iz2
0.0,0.9999999999999999,0.9999999999999998,0.9999999999999999,0.9999999999999998
0.025,0.9949545300400007,0.9702940316821709,0.9991055164481599,0.9999999999999998
0.05,0.9899707493067913,0.9423529524717416,0.9982137168750809,0.9999999999999998
0.07500000000000001,0.985047623623994,0.9160719068888942,0.9973245900475899,0.9999999999999998
0.1,0.9801841396558097,0.8913522691209339,0.9964381247940123,0.9999999999999998
0.125,0.9753793044306515,0.8681012729057002,0.9955543100036679,0.9999999999999998
0.15000000000000002,0.9706321448767088,0.8462316634043215,0.9946731346263764,0.9999999999999998
0.17500000000000002,0.9659417073691245,0.8256613697568856,0.993794587671968,0.9999999999999998
0.2,0.9613070572884703,0.8063131970922078,0.992918658209798,0.9999999999999998
0.225,0.956727278590221,0.7881145368358998,0.9920453353682703,0.9999999999999998
0.25,0.952201473384934,0.7709970942295934,0.9911746083343651,0.9999999999999998
0.275,0.947728761528849,0.7548966320387773,0.9903064663531724,0.9999999999999998
0.30000000000000004,0.943308280224628,0.7397527294874469,0.9894408987274308,0.9999999999999998
0.325,0.9389391836319692,0.7255085555149127,0.9885778948170734,0.9999999999999998
0.35000000000000003,0.9346206424878325,0.7121106555038619,0.9877174440387773,0.9999999999999998
0.375,0.9303518437360192,0.6995087506793186,0.9868595358655188,0.9999999999999998
0.4,0.9261319901658627,0.6876555494256997,0.9860041598261354,0.9999999999999998
0.42500000000000004,0.921960300059786,0.6765065698138903,0.9851513055048919,0.9999999999999998
0.45,0.9178360068494928,0.6660199726723303,0.9843009625410499,0.9999999999999998
0.47500000000000003,0.9137583587805673,0.656156404575668,0.9834531206284467,0.9999999999999998
0.5,0.9097266185852588,0.6468788501617663,0.9826077695150741,0.9999999999999998
0.525,0.9057400631632362,0.6381524932228372,0.9817648990026668,0.9999999999999998
0.55,0.9017979832701071,0.6299445860494237,0.9809244989462916,0.9999999999999998
0.5750000000000001,0.8978996832134929,0.6222243265369086,0.9800865592539441,0.9999999999999998
0.6000000000000001,0.8940444805564676,0.6149627425933617,0.9792510698861489,0.9999999999999998
0.625,0.8902317058281629,0.6081325834149436,0.9784180208555648,0.9999999999999998
0.65,0.8864607022413596,0.6017082172208449,0.977587402226594,0.9999999999999998
0.675,0.8827308254168764,0.5956655350639943,0.9767592041149966,0.9999999999999998
0.7000000000000001,0.8790414431145844,0.589981860356556,0.9759334166875089,0.9999999999999998
0.7250000000000001,0.8753919349708739,0.5846358637706937,0.9751100301614658,0.9999999999999998
0.75,0.8717816922424062,0.579607483195245,0.9742890348044287,0.9999999999999998
0.775,0.86821011755599,0.5748778484479249,0.9734704209338161,0.9999999999999998
0.8,0.864676624664419,0.5704292104605224,0.9726541789165395,0.9999999999999998
0.8250000000000001,0.8611806382081251,0.5662448746713424,0.9718402991686419,0.9999999999999998
0.8500000000000001,0.8577215934824902,0.5623091383749316,0.9710287721549431,0.9999999999999998
0.875,0.8542989362106762,0.5586072317939776,0.9702195883886859,0.9999999999999998
0.9,0.8509121223218278,0.5551252626522425,0.9694127384311875,0.9999999999999998
0.925,0.8475606177345149,0.5518501640405234,0.9686082128914957,0.9999999999999998
0.9500000000000001,0.8442438981452771,0.5487696453799994,0.9678060024260473,0.9999999999999998
0.9750000000000001,0.8409614488221417,0.5458721462989393,0.967006097738331,0.9999999999999998
1.0,0.8377127644029883,0.5431467932496852,0.9662084895785537,0.9999999999999998
1.0250000000000001,0.8344973486986357,0.540583358703103,0.9654131687433113,0.9999999999999998
1.05,0.8313147145005338,0.5381722227673721,0.9646201260752616,0.9999999999999998
1.075,0.8281643833929411,0.5359043370870747,0.9638293524628023,0.9999999999999998
1.1,0.8250458855694752,0.5337711908871122,0.9630408388397508,0.9999999999999998
1.125,0.8219587596539264,0.5317647790340163,0.9622545761850294,0.9999999999999998
1.1500000000000001,0.8189025525252256,0.5298775719948017,0.9614705555223517,0.9999999999999998
1.175,0.8158768191464641,0.5281024875806192,0.9606887679199143,0.9999999999999998
1.2000000000000002,0.8128811223978607,0.526432864369175,0.9599092044900905,0.9999999999999998
