time,VPC_CSS_equatorial,VPC_CSS_pi4,VPC_CSS_polar,OAT_CSS_equatorial,TACT_CSSy,TACT_CSSz_corrected
0.0,1.0,1.0,1.0,0.9999999999999997,0.9999999999999997,1.0000000000000002
0.05235987755982988,0.8193752826403176,0.8261573225669061,0.9891333355856029,0.8072204479307314,0.8086897746739068,0.6466186793404429
0.10471975511965977,0.6664727689320594,0.6779395441272789,0.9576973651138967,0.6478844612928895,0.6579439147178971,0.41600517340063964
0.15707963267948966,0.5335299881499438,0.56191509588152,0.9089692332062332,0.5208645139549575,0.5502361183875569,0.28591917487451884
0.20943951023931953,0.4169175941752366,0.4833284584346047,0.8477756240102255,0.4238223148258884,0.4848229262029758,0.2320591794079867
0.2617993877991494,0.32207058673290634,0.41346715108626186,0.7797752772146529,0.3538116959977949,0.4591520739304816,0.2401584228298656
0.3141592653589793,0.252452672883657,0.34030775643996924,0.7107867463948991,0.30773706798841804,0.4690417762906007,0.3125722460099956
0.36651914291880916,0.21111408141954913,0.285932907604723,0.6462789066702344,0.28265123559462646,0.5084315106669401,0.46720866197524097
0.41887902047863906,0.2004203265662242,0.25160154015927744,0.5910403986054725,0.2759149956688066,0.5692921209284043,0.729149986722088
0.47123889803846897,0.22181477040405523,0.23447047179223604,0.548977009055395,0.2852551650134699,0.6413672858190316,1.1177032541437746
0.5235987755982988,0.23392637121456628,0.22766654029942152,0.5229681978798894,0.3087544892322914,0.7100395562451567,1.6331700933734727
0.5759586531581287,0.21136751585786168,0.22473197177483106,0.5147335793123565,0.3447951008527464,0.7518707720877411,2.247863935609753
0.6283185307179586,0.20146614341077118,0.22346127157639292,0.5246980832052233,0.39196303480921885,0.7430956512976133,2.0419527662070744
0.6806784082777885,0.2011378970007553,0.22422815082599873,0.551885077382986,0.4489082233105606,0.6895089649590235,1.4543395243955006
0.7330382858376183,0.20998490894996674,0.22111034982284156,0.5857156921982496,0.5141456550634166,0.6176831928130686,0.9781883259679063
0.7853981633974483,0.22561926746856206,0.20966700131216118,0.5836246713420647,0.5857864376269049,0.5479144189779096,0.6316068985538665
0.8377580409572781,0.21035973762396587,0.20488739171298204,0.5288478682786184,0.6612191938195219,0.4929728462685735,0.4069019439352829
0.890117918517108,0.20487144479696512,0.20597805735642946,0.4782723590963919,0.7368480696347224,0.46230355351162233,0.2813797895396185
0.9424777960769379,0.20158543294654177,0.2064849835102467,0.43468359394043377,0.8081354484030865,0.4633020491329908,0.23099837189393818
0.9948376736367678,0.2043453752214587,0.20908977946997648,0.39992621092426717,0.8702757341060325,0.5014016275855534,0.24226156151192094
1.0471975511965976,0.21348304472856144,0.21490218146830467,0.37481046023290493,0.9195436548758803,0.5802353525281421,0.31843770933371174
1.0995574287564276,0.20677896481767988,0.2190834122982345,0.35775106549441216,0.9546342885357781,0.7018377976635389,0.4780751082727132
1.1519173063162573,0.20132111027677285,0.2045871028166663,0.345771674716998,0.9769438347092729,0.8661432708969381,0.7462972834224967
1.2042771838760873,0.20017549772274368,0.20363955998964509,0.334666550477568,0.9895667646097775,0.9343038400055883,0.8719070701181156
1.2566370614359172,0.2021830781781932,0.2037315254089643,0.32122040321532686,0.9958860287477564,0.7554914564352064,0.5598042861157561
1.308996938995747,0.2019701081810843,0.20577706100582455,0.30407803340688144,0.998640376561832,0.6185393807696851,0.3643811944197952
1.361356816555577,0.21946927833617033,0.2088028508880993,0.28397451804281537,0.9996492309644559,0.5246384102359838,0.2612268941906824
1.413716694115407,0.2216383288092884,0.20674840667263492,0.2635597487062091,0.9999385179078806,0.4723804808414608,0.22814928070064822
1.4660765716752366,0.20536506265032237,0.21469335069057288,0.246206194379777,0.9999946684875931,0.4587070415024135,0.2558640242667213
1.5184364492350666,0.20285547785927802,0.22581215404587676,0.23468407073388997,0.9999999173517787,0.47885651541658925,0.35223637555482396
1.5707963267948966,0.21876564300827658,0.2361405087912763,0.23066141920277383,1.0000000000000002,0.5261337373054928,0.5386947155677827
