time,OAT_none,TACT_CSSy_none,TACT_CSSz_none,VPC_KUphases_continue_none,VPC_Rphases_rotX_none,VPC_Rphases_rotY_none,OAT_Iz,TACT_CSSy_Iz,TACT_CSSz_Iz,VPC_KUphases_continue_Iz,VPC_Rphases_rotX_Iz,VPC_Rphases_rotY_Iz,OAT_Iz2,TACT_CSSy_Iz2,TACT_CSSz_Iz2,VPC_KUphases_continue_Iz2,VPC_Rphases_rotX_Iz2,VPC_Rphases_rotY_Iz2
0.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0000000000000002,0.9999999999999999,0.9999999999999999,0.9999999999999999
0.03235294117647059,0.8806068740892242,0.8809537052114468,0.7793104592478681,0.9060028883851281,0.9172718376768492,0.9172718376768492,0.8896550079385719,0.8900784944773927,0.78007691033078,0.91755296175116,0.9209152453631468,0.9209152453631468,0.8837643499519212,0.8841514021833641,0.7799970522127279,0.9099389756061262,0.9186490302717762,0.9186490302717762
0.06470588235294118,0.7796099059943328,0.7819997742872901,0.622807791924743,0.8247555076259374,0.8431060694864695,0.8431060694864695,0.7968009079193012,0.7997791030448731,0.6257406984161751,0.8471430859453757,0.8502695208917138,0.8502695208917138,0.7857702851474635,0.7884850894081747,0.6253899072382583,0.8326438475754248,0.845745402370549,0.845745402370549
0.09705882352941178,0.69487216047241,0.7019057889529006,0.5176635380216046,0.7536230755673057,0.7767472635848222,0.7767472635848222,0.7194360737169522,0.7283802205969313,0.5242792384720315,0.7864484780550799,0.7873248702045932,0.7873248702045932,0.7038574194673926,0.7119994017495209,0.5232911452327669,0.7656043545056679,0.7805574152229783,0.7805574152229783
0.12941176470588237,0.6246647052168789,0.6394135457768393,0.45724752664637014,0.6907115611266089,0.7175431224484763,0.7175431224484763,0.6559762641772207,0.675095559549102,0.46964554291166793,0.7338553791080965,0.7314523198593441,0.7314523198593441,0.636295150874711,0.6536947642263564,0.4672268767426606,0.707060571201331,0.7224541180665695,0.7224541180665695
0.16176470588235295,0.5676486378637808,0.5935015660040457,0.4420712424254059,0.6347664632092439,0.6649413200887709,0.6649413200887709,0.6052397267207311,0.6393519865726255,0.46361784943136514,0.6883669645603556,0.6821293084345074,0.6821293084345074,0.5817611309220847,0.6128168764707328,0.458090184176795,0.6559074238155094,0.6709027636657322,0.6709027636657322
0.19411764705882356,0.5228728286398283,0.5634537530109487,0.4848485359745994,0.5851533369405099,0.618488168767157,0.618488168767157,0.5664483045468149,0.6208629197954935,0.5213645113086547,0.6495916474153001,0.6389393829363393,0.6389393829363393,0.5393358029735108,0.5888963486577388,0.5092286675649271,0.6116826845788468,0.6254680800296069,0.6254680800296069
0.22647058823529415,0.48978866582040653,0.548754244173055,0.6264634542310716,0.5419239145286867,0.5778294658273951,0.5778294658273951,0.5392467629200065,0.6195138093745864,0.6883833144184561,0.6178133917767513,0.6015746516911238,0.6015746516911238,0.5085143340346725,0.5816085811655239,0.6622048034462722,0.5746419176130151,0.585813727929275,0.585813727929275
0.25882352941176473,0.46828508002595,0.5488566069959993,0.9894548045048003,0.5059850099018347,0.5427139843896341,0.5427139843896341,0.5237445909963525,0.6351040871593732,1.0950836181488275,0.5941590988667461,0.5698416474512569,0.5698416474512569,0.4892391726036983,0.5905081056238599,1.0381919807154265,0.5459371086613112,0.5517064295994708,0.5517064295994708
0.2911764705882353,0.45874956516437615,0.5629092220704486,1.998484488183645,0.47940367479681884,0.5130002238642541,0.5130002238642541,0.5205870868123315,0.6670249043873396,2.1697581481220363,0.5808928295598569,0.5436714816979773,0.5436714816979773,0.48195874277193,0.6147274415884368,2.0415279287619716,0.5279313721225112,0.5230234115932725,0.5230234115932725
