time,OAT_none,TACT_CSSy_none,TACT_CSSz_none,OAT_Iz2,TACT_CSSy_Iz2,TACT_CSSz_Iz2,VPC_rotX_none,VPC_rotX_Iz2,VPC_rotY_Iz2
0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9999999999999998,0.9999999999999998,1.0000000000000002,1.0000000000000002,0.9999999999999998,0.9999999999999998
0.027500000000000004,0.8462513791861931,0.8471530519073559,0.7136073674692417,0.8503162033946496,0.8513232856125822,0.7156467007193006,0.8785373847116034,0.882457076539804,0.882457076539804
0.05500000000000001,0.7143878870879925,0.72060333951801,0.5057949049074015,0.7222515868562643,0.7293322951558443,0.5129865139643982,0.763510898022415,0.7710987390425011,0.7710987390425011
0.08250000000000002,0.6030398780715337,0.6211009438207965,0.3619224908483924,0.6141701351498108,0.6351774546001207,0.3759477746057029,0.6554944001215919,0.666502875391078,0.666502875391078
0.11000000000000001,0.5104462900886418,0.5474495068299359,0.2677130064974686,0.5241798606938007,0.5680972914955442,0.28903146066918445,0.5554893020571672,0.5696643067056425,0.5696643067056425
0.1375,0.43467785006744697,0.4975825975286228,0.21136369357329685,0.4503326745563337,0.5263523437619316,0.23958588728592847,0.46476360749046247,0.4818310464328203,0.4818310464328203
0.16500000000000004,0.3738123419049428,0.4692080265933846,0.1844026773553939,0.39076744033150695,0.5077658739786528,0.21872757626021563,0.3847193684368551,0.4043727077086041,0.4043727077086041
0.19250000000000003,0.32605524034655625,0.46004180680516304,0.18178049561205054,0.343798134336299,0.5099161242501871,0.22139055170701955,0.31678360489756396,0.3386740165169605,0.3386740165169605
0.22000000000000003,0.28981000406221796,0.467786560843544,0.20179867337165064,0.30795663746993174,0.5301286003987549,0.2461122077849,0.26231801286181916,0.2860477717328277,0.2860477717328277
0.24750000000000003,0.26370823629873186,0.4900333570399336,0.24628304148772884,0.2820022968486562,0.5654265825739386,0.29498770612988984,0.22254402842651796,0.24766337395257715,0.24766337395257715
0.275,0.24661135307373078,0.5242302915016229,0.32101546221880894,0.264909591312464,0.6125594773520943,0.3738515915222345,0.19848101999935977,0.22448848764920598,0.22448848764920598
0.30250000000000005,0.2375939997130219,0.5677973941352668,0.4360283150664748,0.25584280267066745,0.6681648058068316,0.49235372238808445,0.1908962736368365,0.2172423909446091,0.2172423909446091
0.33000000000000007,0.2359168697168139,0.618387956070466,0.6051326946138584,0.2541238590221098,0.7290340451092238,0.6633699881560505,0.19273543735140816,0.21998361927999951,0.2200218908854278
0.35750000000000004,0.24099393229723617,0.674204266774006,0.8441183762434201,0.2591971988637063,0.7923402403028391,0.9012442715762229,0.19273543735140805,0.22159281644180315,0.22188054849771227
0.38500000000000006,0.25235693734793846,0.7341524028665367,1.1674397416951192,0.27059386500284177,0.8555195226095985,1.218702773253516,0.19273543735140855,0.22321617538320826,0.2239957428143968
0.41250000000000003,0.26961862342864323,0.7973297277922217,1.5837719013729017,0.2878960742730314,0.915165573075214,1.6228044489782063,0.19273543735140805,0.22486352342013596,0.2263891421557742
0.44000000000000006,0.2924352909749685,0.8601535753574756,2.0913840402175734,0.31070311023741415,0.9637132277640447,2.1108020864108097,0.19273543735140855,0.22654504859231014,0.2290826078233665
0.4675000000000001,0.3204692321328944,0.9050208785384329,2.674615436213184,0.3385994078874483,0.9850958678525267,2.667085847671119,0.1927354373514083,0.22827134113484313,0.2320979564928846
0.49500000000000005,0.3533518270508629,0.892062684739252,2.2572307922691244,0.371125995055733,0.9662883668586971,2.4304415889820485,0.1927354373514083,0.2300534259218434,0.23545669834051441
0.5225000000000001,0.3906488099028067,0.829055128085416,1.9122926324118523,0.40775687497872504,0.9189062371661822,2.099162948743611,0.1927354373514078,0.2319027853289872,0.2391797539245482
0.55,0.431830126983861,0.7528352270479657,1.662130423715426,0.44788231740506446,0.861807928380615,1.8472888871718298,0.1927354373514087,0.23383137204682963,0.24328715369960893
