time,OAT_none,TACT_CSSy_none,TACT_CSSz_none,OAT_Iz2,TACT_CSSy_Iz2,TACT_CSSz_Iz2,VPC_rotX_none,VPC_rotX_Iz2,VPC_rotY_Iz2
0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999997,0.9999999999999997,0.9999999999999999,0.9999999999999999,0.9999999999999997,0.9999999999999997
0.027500000000000004,0.9457785853810301,0.9457920549543961,0.893189012559307,0.9460788549424334,0.9460925983577826,0.8932186572853782,0.9386154669048986,0.9391514080502582,0.9391514080502582
0.05500000000000001,0.8932020642858037,0.8933064464513745,0.7933920280821867,0.8938526728075379,0.8939591923599127,0.7935078338793021,0.8793572614381122,0.8804662219365075,0.8804662219365075
0.08250000000000002,0.8423981719324702,0.8427383793901573,0.7015140195063315,0.843446202679048,0.8437934466500581,0.7017675850753777,0.8223996270553696,0.8241156289011978,0.8241156289011978
0.11000000000000001,0.7934891522959355,0.7942653638495151,0.6183881493943787,0.7949784226423979,0.7957709022744645,0.6188252128665345,0.7679098208640189,0.770263617316269,0.770263617316269
0.1375,0.7465913222031627,0.7480454703680111,0.5447682146998908,0.7485621204243916,0.7500472605257009,0.5454278059214827,0.7160475929971533,0.7190664716588868,0.7190664716588868
0.16500000000000004,0.7018146521273448,0.7042157836225242,0.48132181123172196,0.7043034920380408,0.7067568698998175,0.4822355108486393,0.6669646882470305,0.6706722907263369,0.6706722907263369
0.19250000000000003,0.6592623645231036,0.6628910765291999,0.42862427980235873,0.6623017592059619,0.6660114377926855,0.4298155953457685,0.6208043713039523,0.6252205303766352,0.6252205303766352
0.22000000000000003,0.6190305504772566,0.6241627253036569,0.38715348895739615,0.6226488062653007,0.6278989870281855,0.38863735662130194,0.5777009768635285,0.5828415719954515,0.5828415719954515
0.24750000000000003,0.5812078053760278,0.588097884433628,0.35728550159709177,0.5854288371811592,0.5924830756851259,0.3590679207810117,0.5377794857746624,0.5436563177970045,0.5436563177970045
0.275,0.5458748842099833,0.554738938821264,0.3392911647856736,0.550718053214181,0.5598022969551354,0.34136897077141953,0.5011551283022847,0.5077758139664262,0.5077758139664262
0.30250000000000005,0.5131043770527226,0.5241032485185553,0.3333336536724853,0.5185843517015597,0.5298700738942836,0.335694432032678,0.4679330154726511,0.4753009025434967,0.4753009025434967
0.33000000000000007,0.48296040515867605,0.49618319947041417,0.3394669917970326,0.4890870463196531,0.5026747618887647,0.34208913631537735,0.4382077993543125,0.44632190283215173,0.44632190283215173
0.35750000000000004,0.4554983380295923,0.4709465714453476,0.3576355611960122,0.4622766091010189,0.4781800693880305,0.36048847523680516,0.4120633630040933,0.42091832299621235,0.42091832299621235
0.38500000000000006,0.4307645316988748,0.44833723180797236,0.38767460675473936,0.43819443437953526,0.4563258049007011,0.39071904617318737,0.3895725406736465,0.3991586023685332,0.3991586023685332
0.41250000000000003,0.4087960883784107,0.4282761608909486,0.42931173022944713,0.41687262473505643,0.4370289553179921,0.43250028408683766,0.3707968687272267,0.38109988485715224,0.38109988485715224
0.44000000000000006,0.38962063750466774,0.4106628113628252,0.482169360392453,0.3983337989045927,0.42018509723152003,0.48544706395254744,0.3557863675637241,0.3667878236766189,0.3667878236766189
0.4675000000000001,0.3732561381106252,0.39537680006013276,0.5457681769005758,0.3825909215214615,0.4056701389432382,0.5490732496568375,0.34457935466367823,0.35625641746360004,0.35625641746360004
