time,VPC_Iz,cat_Iz,VPC_Iz2,cat_Iz2
0.65,0.9059525602186715,0.8731976225179408,0.9944046381678235,0.9999999999999998
0.675,0.9027350694324425,0.8690226773636386,0.9941908811968507,0.9999999999999998
0.7000000000000001,0.899544483651231,0.8648944371345282,0.993977231077648,0.9999999999999998
0.7250000000000001,0.8963805352290544,0.860812379344695,0.9937636877568032,0.9999999999999998
0.75,0.8932429593627749,0.856775987353251,0.9935502511809305,0.9999999999999998
0.775,0.890131494061033,0.852784750298947,0.9933369212966705,0.9999999999999998
0.8,0.8870458801135239,0.8488381630355154,0.9931236980506908,0.9999999999999998
0.8250000000000001,0.8839858610606153,0.8449357260677377,0.9929105813896857,0.9999999999999998
0.8500000000000001,0.8809511831632996,0.841076945488226,0.9926975712603758,0.9999999999999998
0.875,0.8779415953734815,0.8372613329149122,0.9924846676095089,0.9999999999999998
0.9,0.8749568493045912,0.8334884054292371,0.9922718703838589,0.9999999999999998
0.925,0.871996699202525,0.8297576855150292,0.9920591795302264,0.9999999999999998
0.9500000000000001,0.8690609019169069,0.8260687009980694,0.9918465949954389,0.9999999999999998
0.9750000000000001,0.866149216872667,0.8224209849863308,0.9916341167263502,0.9999999999999998
1.0,0.8632614060419375,0.8188140758108865,0.9914217446698405,0.9999999999999998
1.0250000000000001,0.8603972339162547,0.815247516967479,0.991209478772817,0.9999999999999998
1.05,0.857556467479074,0.8117208570587444,0.9909973189822134,0.9999999999999998
1.075,0.8547388761785841,0.8082336497370801,0.9907852652449893,0.9999999999999998
1.1,0.8519442319008255,0.8047854536481545,0.9905733175081317,0.9999999999999998
1.125,0.8491723089431038,0.8013758323750475,0.9903614757186534,0.9999999999999998
1.1500000000000001,0.8464228839876986,0.7980043543830154,0.9901497398235939,0.9999999999999998
1.175,0.8436957360758626,0.7946705929648742,0.9899381097700196,0.9999999999999998
1.2000000000000002,0.8409906465821076,0.7913741261869945,0.9897265855050226,0.9999999999999998
1.225,0.8383073991887762,0.7881145368358998,0.9895151669757221,0.9999999999999998
1.25,0.8356457798608932,0.7848914123654613,0.9893038541292631,0.9999999999999998
1.2750000000000001,0.8330055768212956,0.7817043448446861,0.9890926469128177,0.9999999999999998
1.3,0.8303865805260383,0.7785529309060867,0.9888815452735842,0.9999999999999998
1.3250000000000002,0.8277885836400701,0.7754367716946301,0.9886705491587868,0.9999999999999998
1.35,0.8252113810131798,0.7723554728172564,0.9884596585156767,0.9999999999999998
1.375,0.8226547696562074,0.7693086442929632,0.9882488732915313,0.9999999999999998
1.4000000000000001,0.8201185487175189,0.7662959005034485,0.9880381934336543,0.9999999999999998
1.425,0.8176025194597398,0.7633168601443048,0.9878276188893755,0.9999999999999998
1.4500000000000002,0.8151064852367479,0.7603711461767603,0.9876171496060513,0.9999999999999998
1.475,0.8126302514709176,0.7574583857799586,0.9874067855310646,0.9999999999999998
1.5,0.8101736256306176,0.7545782103037744,0.9871965266118243,0.9999999999999998
1.5250000000000001,0.807736417207956,0.751730255222154,0.9869863727957657,0.9999999999999998
1.55,0.8053184376967721,0.7489141600869809,0.9867763240303502,0.9999999999999998
1.5750000000000002,0.8029195005708711,0.7461295684824554,0.9865663802630658,0.9999999999999998
1.6,0.8005394212624983,0.7433761279799856,0.9863565414414264,0.9999999999999998
1.625,0.7981780171410524,0.7406534900935827,0.9861468075129722,0.9999999999999998
1.6500000000000001,0.795835107492032,0.7379613102357548,0.98593717842527,0.9999999999999998
1.675,0.7935105134962175,0.7352992476738949,0.9857276541259122,0.9999999999999998
1.7000000000000002,0.7912040582090791,0.7326669654871565,0.985518234562518,0.9999999999999998
1.725,0.7889155665404155,0.730064130523812,0.9853089196827326,0.9999999999999998
1.75,0.7866448652342153,0.7274904133590867,0.9850997094342269,0.9999999999999998
1.7750000000000001,0.7843917828487414,0.7249454882534664,0.9848906037646985,0.9999999999999998
1.8,0.782156149736835,0.7224290331114704,0.984681602621871,0.9999999999999998
1.8250000000000002,0.7799377980264379,0.7199407294408858,0.9844727059534943,0.9999999999999998
1.85,0.7777365616013276,0.7174802623124579,0.9842639137073439,0.9999999999999998
1.875,0.7755522760820673,0.715047320320031,0.984055225831222,0.9999999999999998
1.9000000000000001,0.7733847788071648,0.7126415955411369,0.9838466422729564,0.9999999999999998
1.925,0.7712339088144398,0.710262783498022,0.9836381629804014,0.9999999999999998
1.9500000000000002,0.7690995068225961,0.7079105831191117,0.983429787901437,0.9999999999999998
1.975,0.7669814152129972,0.7055846967009056,0.9832215169839698,0.9999999999999998
2.0,0.7648794780116446,0.7032848298702995,0.9830133501759315,0.9999999999999998
2.025,0.7627935408713515,0.7010106915473273,0.9828052874252811,0.9999999999999998
2.0500000000000003,0.7607234510541167,0.698761993908322,0.9825973286800023,0.9999999999999998
2.075,0.7586690574136895,0.6965384523494874,0.9823894738881056,0.9999999999999998
2.1,0.7566302103783306,0.6943397854508764,0.9821817229976271,0.9999999999999998
2.125,0.7546067619337588,0.692165714940775,0.9819740759566297,0.9999999999999998
2.15,0.7525985656062889,0.690015965660482,0.981766532713201,0.9999999999999998
2.1750000000000003,0.7506054764461548,0.6878902655294846,0.9815590932154555,0.9999999999999998
2.2,0.7486273510110151,0.6857883455110227,0.9813517574115332,0.9999999999999998
2.225,0.7466640473496419,0.6837099395780382,0.9811445252496005,0.9999999999999998
2.25,0.7447154249857886,0.6816547846795055,0.9809373966778487,0.9999999999999998
2.275,0.7427813449022358,0.6796226207071399,0.9807303716444962,0.9999999999999998
2.3000000000000003,0.740861669525013,0.6776131904624756,0.9805234500977864,0.9999999999999998
2.325,0.7389562627077937,0.6756262396243153,0.9803166319859893,0.9999999999999998
2.35,0.7370649897164627,0.6736615167165412,0.9801099172574,0.9999999999999998
2.375,0.7351877172138538,0.6717187730762877,0.97990330586034,0.9999999999999998
2.4000000000000004,0.7333243132446543,0.6697977628224694,0.9796967977431564,0.9999999999999998
2.4250000000000003,0.7314746472204776,0.667898242824662,0.9794903928542221,0.9999999999999998
2.45,0.7296385899050981,0.6660199726723303,0.9792840911419362,0.9999999999999998
2.475,0.7278160133998506,0.6641627146444006,0.9790778925547228,0.9999999999999998
2.5,0.726006791129189,0.6623262336791748,0.9788717970410326,0.9999999999999998
2.5250000000000004,0.7242107978264045,0.6605102973445792,0.9786658045493415,0.9999999999999998
2.5500000000000003,0.7224279095195019,0.6587146758087477,0.9784599150281516,0.9999999999999998
2.575,0.7206580035172292,0.6569391418109326,0.9782541284259902,0.9999999999999998
2.6,0.718900958395263,0.6551834706327424,0.9780484446914111,0.9999999999999998
2.625,0.7171566539825448,0.6534474400696998,0.9778428637729928,0.9999999999999998
2.6500000000000004,0.7154249713477682,0.6517308304031196,0.9776373856193405,0.9999999999999998
2.6750000000000003,0.7137057927860142,0.6500334243722994,0.9774320101790847,0.9999999999999998
2.7,0.711999001805534,0.6483550071470225,0.9772267374008812,0.9999999999999998
2.725,0.7103044831146772,0.6466953663003686,0.977021567233412,0.9999999999999998
2.75,0.7086221226089633,0.6450542917818275,0.9768164996253845,0.9999999999999998
2.7750000000000004,0.7069518073582952,0.643431575890715,0.976611534525532,0.9999999999999998
2.8000000000000003,0.7052934255943148,0.6418270132498851,0.9764066718826129,0.9999999999999998
2.825,0.7036468666978957,0.6402404007797365,0.9762019116454117,0.9999999999999998
2.85,0.7020120211867744,0.6386715376725108,0.9759972537627385,0.9999999999999998
2.875,0.7003887807033178,0.6371202253668767,0.9757926981834286,0.9999999999999998
2.9000000000000004,0.6987770380024235,0.6355862675227998,0.975588244856343,0.9999999999999998
2.9250000000000003,0.6971766869395557,0.6340694699966928,0.9753838937303687,0.9999999999999998
2.95,0.6955876224589099,0.6325696408168442,0.9751796447544178,0.9999999999999998
2.975,0.6940097405817094,0.6310865901591213,0.9749754978774279,0.9999999999999998
3.0,0.69244293839463,0.6296201303229456,0.9747714530483624,0.9999999999999998
