time,VPC_Iz,cat_Iz,VPC_Iz2,cat_Iz2
1.0,0.8367823302791539,0.643252398430095,0.9680659210677377,0.9999999999999998
1.0250000000000001,0.8335473665707723,0.6388449854768948,0.9673122109822684,0.9999999999999998
1.05,0.830345439033992,0.6345731743645918,0.966560565524724,0.9999999999999998
1.075,0.8271760713874743,0.6304327930631424,0.9658109769802679,0.9999999999999998
1.1,0.8240387957601206,0.6264197979023731,0.9650634376661351,0.9999999999999998
1.125,0.8209331525197054,0.6225302696227628,0.9643179399314936,0.9999999999999998
1.1500000000000001,0.8178586901053972,0.6187604095477289,0.963574476157306,0.9999999999999998
1.175,0.8148149648640741,0.6151065358736806,0.9628330387561912,0.9999999999999998
1.2000000000000002,0.811801540890337,0.6115650800742147,0.9620936201722872,0.9999999999999998
1.225,0.8088179898701358,0.6081325834149436,0.9613562128811148,0.9999999999999998
1.25,0.8058638909279119,0.6048056935755488,0.9606208093894415,0.9999999999999998
1.2750000000000001,0.8029388304771777,0.6015811613757658,0.9598874022351445,0.9999999999999998
1.3,0.8000424020744463,0.598455837602097,0.9591559839870785,0.9999999999999998
1.3250000000000002,0.7971742062764282,0.595426669932158,0.9584265472449387,0.9999999999999998
1.35,0.7943338505004192,0.592490699953652,0.9576990846391291,0.9999999999999998
1.375,0.7915209488877972,0.5896450602750591,0.9569735888306283,0.9999999999999998
1.4000000000000001,0.7887351221705581,0.5868869717252224,0.9562500525108573,0.9999999999999998
1.425,0.7859759975408103,0.5842137406390919,0.9555284684015477,0.9999999999999998
1.4500000000000002,0.7832432085231624,0.581622756226979,0.95480882925461,0.9999999999999998
1.475,0.7805363948499309,0.5791114880247491,0.954091127852003,0.9999999999999998
1.5,0.7778552023391001,0.5766774834224642,0.9533753570056036,0.9999999999999998
1.5250000000000001,0.7751992827749692,0.5743183652690612,0.9526615095570776,0.9999999999999998
1.55,0.7725682937914209,0.5720318295507265,0.9519495783777498,0.9999999999999998
1.5750000000000002,0.7699618987577489,0.5698156431406994,0.9512395563684759,0.9999999999999998
1.6,0.7673797666669835,0.5676676416183062,0.9505314364595152,0.9999999999999998
1.625,0.7648215720266547,0.565585727155097,0.9498252116104021,0.9999999999999998
1.6500000000000001,0.7622869947519353,0.5635678664660176,0.9491208748098203,0.9999999999999998
1.675,0.7597757200611077,0.5616120888236187,0.9484184190754761,0.9999999999999998
1.7000000000000002,0.757287438373297,0.5597164841333597,0.9477178374539728,0.9999999999999998
1.725,0.7548218452084201,0.5578792010681315,0.9470191230206855,0.9999999999999998
1.75,0.7523786410892948,0.5560984452601717,0.946322268879637,0.9999999999999998
1.7750000000000001,0.74995753144586,0.5543724775486104,0.9456272681633733,0.9999999999999998
1.8,0.7475582265214563,0.5526996122809321,0.9449341140328402,0.9999999999999998
1.8250000000000002,0.7451804412811192,0.551078215666697,0.9442427996772605,0.9999999999999998
1.85,0.742823895321836,0.549506704181913,0.9435533183140118,0.9999999999999998
1.875,0.7404883127847216,0.5479835430224991,0.9428656631885042,0.9999999999999998
1.9000000000000001,0.7381734222690687,0.5465072446053316,0.9421798275740594,0.9999999999999998
1.925,0.7358789567482265,0.5450763671154081,0.9414958047717901,0.9999999999999998
1.9500000000000002,0.7336046534872664,0.5436895130977101,0.9408135881104791,0.9999999999999998
1.975,0.7313502539623951,0.5423453280923901,0.94013317094646,0.9999999999999998
2.0,0.7291155037820688,0.5410424993119493,0.9394545466634985,0.9999999999999998
2.025,0.7269001526097761,0.5397797543591137,0.9387777086726727,0.9999999999999998
2.0500000000000003,0.724703954088445,0.5385558599841582,0.938102650412256,0.9999999999999998
2.075,0.7225266657664396,0.5373696208804628,0.9374293653475992,0.9999999999999998
2.1,0.7203680490251092,0.5362198785171256,0.9367578469710127,0.9999999999999998
2.125,0.7182278690078525,0.535105510007494,0.9360880888016514,0.9999999999999998
2.15,0.7161058945506653,0.534025427012505,0.9354200843853966,0.9999999999999998
2.1750000000000003,0.7140018981141333,0.532978574677769,0.9347538272947432,0.9999999999999998
2.2,0.7119156557168409,0.5319639306033537,0.934089311128682,0.9999999999999998
2.225,0.709846946870161,0.5309805038452658,0.933426529512587,0.9999999999999998
2.25,0.7077955545143948,0.5300273339476539,0.9327654760981,0.9999999999999998
2.275,0.7057612649562317,0.529103490004786,0.9321061445630188,0.9999999999999998
2.3000000000000003,0.7037438678074985,0.5282080697518885,0.9314485286111823,0.9999999999999998
2.325,0.7017431559251683,0.5273401986839572,0.9307926219723596,0.9999999999999998
2.35,0.6997589253526015,0.5264990292016778,0.930138418402137,0.9999999999999998
2.375,0.6977909752619902,0.5256837397836253,0.9294859116818067,0.9999999999999998
2.4000000000000004,0.6958391078979784,0.5248935341839319,0.9288350956182561,0.9999999999999998
2.4250000000000003,0.6939031285224346,0.5241276406546397,0.9281859640438569,0.9999999999999998
2.45,0.6919828453603449,0.5233853111919794,0.9275385108163553,0.9999999999999998
2.475,0.6900780695468077,0.5226658208058381,0.9268927298187623,0.9999999999999998
2.5,0.6881886150751015,0.5219684668117036,0.9262486149592442,0.9999999999999998
2.5250000000000004,0.6863142987458029,0.5212925681443937,0.9256061601710153,0.9999999999999998
2.5500000000000003,0.6844549401169315,0.5206374646928987,0.9249653594122282,0.9999999999999998
2.575,0.6826103614550989,0.5200025166556895,0.9243262066658673,0.9999999999999998
2.6,0.6807803876876377,0.519387103915861,0.9236886959396412,0.9999999999999998
2.625,0.6789648463556921,0.5187906254354989,0.9230528212658757,0.9999999999999998
2.6500000000000004,0.6771635675682457,0.518212498668682,0.9224185767014085,0.9999999999999998
2.6750000000000003,0.6753763839570678,0.5176521589925428,0.9217859563274822,0.9999999999999998
2.7,0.6736031306325552,0.5171090591558329,0.9211549542496402,0.9999999999999998
2.725,0.6718436451404546,0.516582668744455,0.9205255645976211,0.9999999999999998
2.75,0.6700977674194402,0.516072473663438,0.9198977815252545,0.9999999999999998
2.7750000000000004,0.6683653397595328,0.5155779756348499,0.9192715992103577,0.9999999999999998
2.8000000000000003,0.6666462067613396,0.5150986917111592,0.9186470118546309,0.9999999999999998
2.825,0.6649402152960959,0.5146341538035679,0.918024013683556,0.9999999999999998
2.85,0.663247214466494,0.5141839082248564,0.9174025989462924,0.9999999999999998
2.875,0.66156705556828,0.5137475152462933,0.916782761915576,0.9999999999999998
2.9000000000000004,0.6598995920526007,0.5133245486681777,0.9161644968876173,0.9999999999999998
2.9250000000000003,0.6582446794890894,0.5129145954035953,0.9155477981819995,0.9999999999999998
2.95,0.6566021755296678,0.51251725507498,0.914932660141579,0.9999999999999998
2.975,0.6549719398730538,0.5121321396230882,0.9143190771323848,0.9999999999999998
3.0,0.653353834229957,0.5117588729280045,0.9137070435435176,0.9999999999999998
